6;-19.749687379762406;159.9394442937981;Vince Heathcote:51,Dr. Nyah Corkery:79,Ms. Davonte Simonis:46,Rowland Ebert:47,Jed Volkman:6;provident,sed,vel,qui,et,quasi,esse,voluptate;747615286
13;61.83627590242966;-155.13055935968345;Elijah Rowe:47,Brock Stanton:98,Keenan Lebsack:88,Jewel Labadie Sr.:56,Ms. Angelita Cummings:32,Domenick Jerde:100,Lera Botsford:34,Natalia McGlynn:22,Grace Quitzon:6,Name Nienow:95;et,veniam,error,deserunt,rem,sint,esse,est,non,quisquam;739548349
98;67.94423553778637;24.531880965269636;Laney Goyette MD:46,Rosalinda Strosin:21,Juvenal Labadie:70,Laverna Weissnat:3,Lora Wehner:21,Faustino Lindgren:14,Delia Balistreri:24;aut,voluptas,aut,sed,rerum,quo,sit,voluptatem,dignissimos;13546890
95;9.321786148980152;100.39727406154833;Newell Torphy:23,Oda Mills:79,Dr. Dessie Mayert:58;et,aut;582267789
88;49.13022300273781;-70.39307742269898;Erna Ryan Jr.:21,Allie Koss:71,Liza Satterfield:93,Telly Zboncak:24,Dejah Keeling:35,Hertha Wilkinson:60,Jayde Yundt III:82,Layla Emmerich:82,Josephine Koss:51;accusamus;728791399
111;56.285573766660434;-0.9437205187367113;Adam Ullrich V:7,Lupe O'Keefe:42,Zachariah Tremblay:5,Alvina Reichel:87,Effie Zulauf:29,Remington Boehm:24,Mrs. Korey Spinka:73,Sherman Kertzmann:11,Laurine Hansen:24;est,impedit,ea,sit,recusandae,aut,qui,nam;1047755595
6;63.28739695967758;101.14673229003995;Nels Schiller:63,Simeon Johnston V:46,Grady Graham:56,Nickolas Upton:86,Dr. Maya Moore:52,Otha Adams:50,Bradford Welch IV:54,Jessie Cremin DDS:54,Dr. Clair Swaniawski:85;ea;394801405
82;80.09873892008773;-3.8141398343327637E-4;Isaiah Fisher:82,Danny Stokes III:91,Miss Jayne Schmidt:97,Mikel Wisoky:64,Emmy Farrell:99,Marguerite Toy:79,Evangeline Prosacco:87;sint,dignissimos,voluptatibus,sint;958723788
7;49.81924777341453;-14.71696552005298;Herbert Conroy I:72,Tod Rau:70,Kian Senger:83;accusantium,earum,ut,et;1452460137
19;-36.83177893625074;2.6468663401362846;Eunice Nader:18,Alisha Fahey:84,Santino Schroeder:98,Ms. Anabel Runolfsdottir:27,Afton Shields MD:13,Milan Farrell Jr.:92,Tabitha Steuber:36,Amina Murazik PhD:5,Jay Lind:26;earum,sed,consequuntur;1385282961
59;-31.96180217244298;-79.93670117247602;Kyla Lemke:46,Jimmy Gerlach:31,Barton Hoppe Sr.:52,Rebekah Feeney:50,Krystel Kassulke:2,Karley Bayer:85,Jules Champlin:63,Geoffrey Bernier:83,Camron Crona:39,Johanna Mohr:81,Marjolaine Gorczany PhD:56;nobis,qui,nam,voluptatem,eaque;642875024
122;17.18196407556387;-20.72977997829699;Tate Pfannerstill:58,Valentina Baumbach:45,Cassie Lakin DDS:0,Merlin Bashirian:66,Ms. Bernita Terry:64,Art Bogisich:15;et,ipsam,voluptatem,minus,autem;1026964812
39;70.65703231649027;-74.42548037150402;Therese Bauch:10,Jaqueline White III:34,Florencio Bechtelar:91,Mr. Retha Labadie:25,Hattie Huel:32,Lauretta Ernser:47,Ervin Homenick:88,Layla Wiza:0;ducimus;167342633
22;27.48308428088474;69.86351363427269;Marjory Wehner:25,Skye Kshlerin:38,Ilene Smith:76,Hosea Powlowski:38,Mrs. Andreane Halvorson:66,Hazle O'Hara DDS:64,Elouise Weissnat:94,Shawn Doyle:22,Daren Frami:27;voluptas,sed,omnis,tempore;1207485769
79;25.334711644734938;-13.877737383603318;Shaniya O'Hara:69,Felicita Willms:56,Edd Thompson:91;nostrum,dolorum,consectetur,amet,iure;227069299
40;-69.42061129589491;-111.67112619455142;Monserrate Reichel:44,Brycen Strosin:65,Betty Towne:62,Dr. Kavon Gerlach:38,Santos Volkman:31,Ocie Stark IV:94,Kailey Okuneva III:98;sed,enim,ea,accusantium,architecto,velit,nulla,et,vel,qui;35478596
17;-23.023056042909815;52.11354001484912;Bartholome Johns:100,Darion Hirthe:83,Dr. Arnold Kassulke:85,Constance Muller:54,Richmond Medhurst I:97;ut,corrupti,sequi;551868864
12;-26.04799069778892;-47.624806151981176;Vince Keebler V:72,Issac Flatley:63,Emiliano Kozey II:44,Ashley Ortiz:11,Diamond Emard:57,Dakota Renner:64,Douglas Friesen:66,Kade Wuckert DDS:56,Ray Herzog II:37,Martina Schuppe:25,Bernie Goldner:15;ut,sequi,tempore,ut,architecto,voluptatum;408275473
10;35.373778936375146;-70.36487447631674;Fred Ziemann:39,Jessy Feest:49,Robbie Crooks DVM:80,Mrs. Crystal Goldner:35,Esteban Boyer:7,Fae Franecki:98,Josh Johnston:60,Katlyn Hauck:98,Kiera Keebler:19,Carmella Walter:100,Kaylee Greenfelder:28;laudantium,quis,omnis,numquam,sit;1231079452
